Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Core Processor","Core Size","Speed","Connectivity","Peripherals","Number of I/O","Program Memory Size","Program Memory Type","EEPROM Size","RAM Size","Voltage - Supply (Vcc/Vdd)","Data Converters","Oscillator Type","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/e4/f3/1a/89/5a/02/46/ae/CD00220364.pdf/files/CD00220364.pdf/jcr:content/translations/en.CD00220364.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","497-8916-ND","STM32F107RBT6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 128KB FLASH 64LQFP","1,806","9.42","0","1","Tray","STM32F1","Active","ARM® Cortex®-M3","32-Bit Single-Core","72MHz","CANbus, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","DMA, POR, PWM, Voltage Detect, WDT","51","128KB (128K x 8)","FLASH","-","64K x 8","2V ~ 3.6V","A/D 16x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","64-LQFP","-"
"https://www.nxp.com/docs/en/data-sheet/LPC1759_58_56_54_52_51.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","568-15346-2-ND,568-15346-1-ND,568-15346-6-ND","LPC1758FBD80Y","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 512KB FLASH 80LQFP","11,551","16.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LPC17xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","100MHz","CANbus, Ethernet, I²C, IrDA, Microwire, SPI, SSI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, Motor Control PWM, POR, PWM, WDT","52","512KB (512K x 8)","FLASH","-","64K x 8","2.4V ~ 3.6V","A/D 6x12b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","80-LQFP","80-LQFP (12x12)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/e4/f3/1a/89/5a/02/46/ae/CD00220364.pdf/files/CD00220364.pdf/jcr:content/translations/en.CD00220364.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","497-18525-ND","STM32F107RCT7","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 256KB FLASH 64LQFP","188","11.54","0","1","Tray","STM32F1","Active","ARM® Cortex®-M3","32-Bit Single-Core","72MHz","CANbus, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","DMA, POR, PWM, Voltage Detect, WDT","51","256KB (256K x 8)","FLASH","-","64K x 8","2V ~ 3.6V","A/D 16x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","64-LQFP","64-LQFP (10x10)"
"https://www.renesas.com/us/en/document/qsg/rx65n-envision-kit-quick-start-guide","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","R5F5651EDDFP#30-ND","R5F5651EDDFP#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 2MB FLASH 100LFQFP","256","12.15","0","1","Tray","RX651","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, QSPI, SCI, SPI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","78","2MB (2M x 8)","FLASH","32K x 8","640K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/e4/f3/1a/89/5a/02/46/ae/CD00220364.pdf/files/CD00220364.pdf/jcr:content/translations/en.CD00220364.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP.jpg","497-17399-ND","STM32F107VCT7","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 256KB FLASH 100LQFP","536","12.39","0","1","Tray","STM32F1","Active","ARM® Cortex®-M3","32-Bit Single-Core","72MHz","CANbus, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","DMA, POR, PWM, Voltage Detect, WDT","80","256KB (256K x 8)","FLASH","-","64K x 8","2V ~ 3.6V","A/D 16x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LQFP (14x14)"
"https://www.renesas.com/us/en/document/qsg/rx65n-envision-kit-quick-start-guide","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","R5F5651CDDFP#30-ND","R5F5651CDDFP#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 1.5MB FLSH 100LFQFP","246","13.04","0","1","Tray","RX651","Active","RXv2","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, QSPI, SCI, SPI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","78","1.5MB (1.5M x 8)","FLASH","32K x 8","640K x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://ww1.microchip.com/downloads/en/DeviceDoc/PIC32MZ-Embedded-Connectivity-with-Floating-Point-Unit-Family-Data-Sheet-DS60001320H.pdf","//media.digikey.com/Renders/Microchip%20Tech%20Renders/150~64TQFP-10x10~~64.JPG","PIC32MZ1024EFF064-E/PT-ND","PIC32MZ1024EFF064-E/PT","Microchip Technology","Microchip Technology","IC MCU 32BIT 1MB FLASH 64TQFP","980","14.26","0","1","Tray","Automotive, AEC-Q100, PIC® 32MZ","Active","MIPS32® M-Class","32-Bit Single-Core","180MHz","CANbus, Ethernet, I²C, PMP, SPI, SQI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","46","1MB (1M x 8)","FLASH","-","256K x 8","2.1V ~ 3.6V","A/D 24x12b","Internal","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)"
"https://www.nxp.com/docs/en/data-sheet/LPC1769_68_67_66_65_64_63.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/568~SOT407-1~BD,%20HL~100.jpg","568-LPC1766FBD100K-ND","LPC1766FBD100K","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 256KB FLASH 100LQFP","1,717","15.53","0","1","Bulk","LPC17xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","100MHz","CANbus, Ethernet, I²C, IrDA, Microwire, SPI, SSI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, Motor Control PWM, POR, PWM, WDT","70","256KB (256K x 8)","FLASH","-","64K x 8","2.4V ~ 3.6V","A/D 8x12b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LQFP (14x14)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/ef/92/76/6d/bb/c2/4f/f7/DM00037051.pdf/files/DM00037051.pdf/jcr:content/translations/en.DM00037051.pdf","//media.digikey.com/Renders/STMicro%20Renders/497;-A0E7-176+25;-H;-201.jpg","497-11904-ND","STM32F407IEH6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 512KB FLSH 176UFBGA","1,015","16.08","0","1","Tray","STM32F4","Active","ARM® Cortex®-M4","32-Bit Single-Core","168MHz","CANbus, DCMI, EBI/EMI, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","140","512KB (512K x 8)","FLASH","-","192K x 8","1.8V ~ 3.6V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","201-UFBGA","176+25UFBGA (10x10)"
"https://www.nxp.com/docs/en/data-sheet/IMXRT1050IEC.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1968-1;VJ;196.jpg","568-13862-ND","MIMXRT1051CVL5B","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT EXT MEM 196MAPBGA","1,153","16.26","0","1","Tray","RT1050","Active","ARM® Cortex®-M7","32-Bit Single-Core","528MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD/SDIO, SAI, SPDIF, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, POR, PWM, WDT","127","-","External Program Memory","-","512K x 8","3V ~ 3.6V","A/D 20x12b","External, Internal","-40°C ~ 105°C (TJ)","Surface Mount","196-LFBGA","196-LFBGA (10x10)"
"https://www.nxp.com/docs/en/data-sheet/LPC1759_58_56_54_52_51.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","568-LPC1758FBD80K-ND","LPC1758FBD80K","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 512KB FLASH 80LQFP","742","16.5","0","1","Bulk","LPC17xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","100MHz","CANbus, Ethernet, I²C, IrDA, Microwire, SPI, SSI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, Motor Control PWM, POR, PWM, WDT","52","512KB (512K x 8)","FLASH","-","64K x 8","2.4V ~ 3.6V","A/D 6x12b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","80-LQFP","80-LQFP (12x12)"
"https://ww1.microchip.com/downloads/aemDocuments/documents/MCU32/ProductDocuments/DataSheets/SAM-E70-S70-V70-V71-Family-Data-Sheet-DS60001527.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","ATSAME70J21B-AN-ND","ATSAME70J21B-AN","Microchip Technology","Microchip Technology","IC MCU 32BIT 2MB FLASH 64LQFP","108","17.18","0","1","Tray","SAM E70","Active","ARM® Cortex®-M7","32-Bit Single-Core","300MHz","CANbus, Ethernet, I²C, IrDA, LINbus, SPI, SSC, UART/USART","Brown-out Detect/Reset, DMA, I²S, POR, PWM, WDT","44","2MB (2M x 8)","FLASH","-","384K x 8","1.62V ~ 3.6V","A/D 5x12b; D/A 1x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","64-LQFP","64-LQFP (10x10)"
"https://www.nxp.com/docs/en/data-sheet/LPC1769_68_67_66_65_64_63.pdf","//media.digikey.com/renders/NXP%20Semi%20Renders/100-TFBGA_SOT926-1%20pkg.jpg","568-5215-ND","LPC1768FET100,551","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 512KB FLSH 100TFBGA","3,805","17.47","0","1","Tray","LPC17xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","100MHz","CANbus, Ethernet, I²C, IrDA, Microwire, SPI, SSI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, Motor Control PWM, POR, PWM, WDT","70","512KB (512K x 8)","FLASH","-","64K x 8","2.4V ~ 3.6V","A/D 8x12b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TFBGA","100-TFBGA (9x9)"
"https://www.nxp.com/docs/en/data-sheet/LPC1769_68_67_66_65_64_63.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/568~SOT407-1~BD,%20HL~100.jpg","568-LPC1768FBD100K-ND","LPC1768FBD100K","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 512KB FLASH 100LQFP","441","17.47","0","1","Tray","LPC17xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","100MHz","CANbus, Ethernet, I²C, IrDA, Microwire, SPI, SSI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, Motor Control PWM, POR, PWM, WDT","70","512KB (512K x 8)","FLASH","-","64K x 8","2.4V ~ 3.6V","A/D 8x12b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LQFP (14x14)"
"https://www.renesas.com/us/en/document/dst/rx72n-group-datasheet-rev111","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F572NNHDFP#30-ND","R5F572NNHDFP#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 100LFQFP","2,940","20.18","0","1","Tray","RX72N","Active","RXv3","32-Bit Single-Core","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","78","4MB (4M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 22x12b; D/A 1x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://www.nxp.com/docs/en/nxp/data-sheets/IMXRT1060IEC.pdf","//media.digikey.com/Renders/NXP%20Semi%20Renders/568~SOT1546-2~~196.jpg","568-MIMXRT106FCVL5B-ND","MIMXRT106FCVL5B","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 128KB ROM 196MAPBGA","6,323","20.55","0","1","Tray","RT1060","Active","ARM® Cortex®-M7","32-Bit Single-Core","528MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD/SDIO, SAI, SPDIF, SPI, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, LCD, POR, PWM, WDT","127","-","External Program Memory","-","1M x 8","3V ~ 3.6V","A/D 20x12b","External, Internal","-40°C ~ 105°C (TJ)","Surface Mount","196-LFBGA","196-MAPBGA (10x10)"
"https://www.renesas.com/us/en/document/mah/rx72n-group-users-manual-hardware-rev111?r=1170206","//media.digikey.com/Renders/Renesas%20Tech%20Renders/176-LQFP.jpg","559-R5F572NNHGFC#V0-ND","R5F572NNHGFC#V0","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 176LFQFP","337","22.21","0","1","Tray","-","Active","RXv3","32-Bit","240MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LCD, LVD, POR, PWM, WDT","136","4MB (4M x 8)","FLASH","32K x 8","1M x 8","2.7V ~ 3.6V","A/D 29x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","176-LQFP","176-LFQFP (24x24)"
"https://www.nxp.com/docs/en/data-sheet/LPC178X_7X.pdf","//media.digikey.com/renders/NXP%20Semi%20Renders/208-TFBGA_SOT950-1%20pkg.jpg","568-6691-ND","LPC1788FET208,551","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 512KB FLSH 208TFBGA","8,080","23.1","0","1","Tray","LPC17xx","Active","ARM® Cortex®-M3","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, Microwire, Memory Card, SPI, SSI, SSP, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, Motor Control PWM, POR, PWM, WDT","165","512KB (512K x 8)","FLASH","4K x 8","96K x 8","2.4V ~ 3.6V","A/D 8x12b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","208-TFBGA","208-TFBGA (15x15)"
"https://www.infineon.com/dgdl/Infineon-XMC4300-DS-v01_00-EN.pdf?fileId=5546d462525dbac40152abc34fde16d8","//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-LQFP-100-25;;100.jpg","448-XMC4300F100K256AAXQMA1-ND","XMC4300F100K256AAXQMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 256KB FLASH 100LQFP","1,230","23.4","0","1","Tray","XMC4000","Active","ARM® Cortex®-M4","32-Bit Single-Core","144MHz","CANbus, Ethernet, I²C, LINbus, MMC/SD, SPI, UART/USART, USB OTG, USIC","DMA, I²S, LED, POR, Touch-Sense, WDT","73","256KB (256K x 8)","FLASH","-","128K x 8","3.13V ~ 3.63V","A/D 16x12b; D/A 2x12b","External","-40°C ~ 125°C (TA)","Surface Mount","100-LQFP Exposed Pad","PG-LQFP-100-25"
"https://www.infineon.com/dgdl/Infineon-XMC4700-XMC4800-DS-v01_00-EN.pdf?fileId=5546d462518ffd850151908ea8db00b3","//media.digikey.com/Photos/Infineon%20Photos/196-BGA.jpg","XMC4700E196K2048AAXQMA1-ND","XMC4700E196K2048AAXQMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 2MB FLASH 196LFBGA","1,134","23.74","0","1","Tray","XMC4000","Active","ARM® Cortex®-M4","32-Bit Single-Core","144MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SPI, UART/USART, USB OTG, USIC","DMA, I²S, LED, POR, Touch-Sense, WDT","155","2MB (2M x 8)","FLASH","-","352K x 8","3.13V ~ 3.63V","A/D 32x12b; D/A 2x12b","External","-40°C ~ 125°C (TA)","Surface Mount","196-LFBGA","PG-LFBGA-196-2"
"https://www.nxp.com/docs/en/data-sheet/MCF5208EC.pdf","//media.digikey.com/Photos/Freescale%20Photos/196-LBGA.jpg","MCF5208CVM166-ND","MCF5208CVM166","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT ROMLESS 196LBGA","1,385","32.31","0","1","Tray","MCF520x","Active","Coldfire V2","32-Bit Single-Core","166.67MHz","EBI/EMI, Ethernet, I²C, SPI, UART/USART","DMA, WDT","50","-","ROMless","-","16K x 8","1.4V ~ 3.6V","-","External","-40°C ~ 85°C (TA)","Surface Mount","196-LBGA","196-LBGA (15x15)"
"https://www.renesas.com/us/en/document/mat/s7g2-starter-kit-sk-s7g2-users-manual?language=en&r=1261706","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0144KA-B~FB~144.jpg","R7FS7G27H3A01CFB#AA0-ND","R7FS7G27H3A01CFB#AA0","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 4MB FLASH 144LQFP","512","35.11","0","1","Tray","Renesas Synergy™ S7","Active","ARM® Cortex®-M4","32-Bit Single-Core","240MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, MMC/SD, QSPI, SCI, SPI, SSI, UART/USART, USB","DMA, LCD, LVD, POR, PWM, WDT","104","4MB (4M x 8)","FLASH","64K x 8","640K x 8","2.7V ~ 3.6V","A/D 19x12b; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","144-LQFP","144-LFQFP (20x20)"
"https://www.nxp.com/docs/en/data-sheet/LPC2478.pdf","//media.digikey.com/renders/NXP%20Semi%20Renders/208-LQFP_SOT459-1%20Pkg.jpg","568-LPC2478FBD208K-ND","LPC2478FBD208K","NXP USA Inc.","NXP USA Inc.","IC MCU 16/32B 512KB FLSH 208LQFP","394","35.54","0","1","Tray","LPC2400","Active","ARM7®","16/32-Bit","72MHz","CANbus, EBI/EMI, Ethernet, I²C, Microwire, Memory Card, SPI, SSI, SSP, UART/USART, USB OTG","Brown-out Detect/Reset, DMA, I²S, LCD, POR, PWM, WDT","160","512KB (512K x 8)","FLASH","-","98K x 8","3V ~ 3.6V","A/D 8x10b; D/A 1x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","208-LQFP","208-LQFP (28x28)"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftms570ls3137-ep","//media.digikey.com/Renders/Texas%20Instr%20Renders/337NFBGA.jpg","296-37137-5-ND","TMS5703137CGWTQEP","Texas Instruments","Texas Instruments","IC MCU 16/32B 3MB FLASH 337NFBGA","0","Active","0","1","Tube","Hercules™ TMS570 ARM® Cortex®-R","Active","ARM® Cortex®-R4F","16/32-Bit","180MHz","CANbus, EBI/EMI, Ethernet, FlexRay, I²C, LINbus, MibSPI, SCI, SPI, UART/USART","DMA, POR, PWM, WDT","120","3MB (3M x 8)","FLASH","-","256K x 8","1.14V ~ 1.32V","A/D 16x12b, 24x12b","External","-40°C ~ 125°C (TA)","Surface Mount","337-LFBGA","337-NFBGA (16x16)"
"https://www.nxp.com/docs/en/data-sheet/MPC5777C.pdf","//media.digikey.com/Renders/Freescale%20Renders/375;-98ASA00623D;-MO;-516.jpg","568-15364-ND","SPC5777CDK3MMO4","NXP USA Inc.","NXP USA Inc.","IC MCU 32BIT 8MB FLASH 516MAPBGA","70","75.39","0","1","Tray","MPC57xx","Active","e200z7","32-Bit Tri-Core","264MHz","CANbus, EBI/EMI, Ethernet, FlexCANbus, LINbus, SCI, SPI","DMA, LVD, POR, Zipwire","-","8MB (8M x 8)","FLASH","-","512K x 8","3V ~ 5.5V","A/D 16b Sigma-Delta, eQADC","Internal","-40°C ~ 125°C (TA)","Surface Mount","516-BGA","516-MAPBGA (27x27)"
"-","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","816-M483SGCAE-ND","M483SGCAE","Nuvoton Technology Corporation","Nuvoton Technology Corporation","IC MCU 32BIT 256KB FLASH 64LQFP","445","5.67","0","1","Tray","NuMicro M480","Active","ARM® Cortex®-M4F","32-Bit Single-Core","192MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, SCI, SmartCard, SPI, USB","Brown-out Detect/Reset, DMA, I²S, LCD, LVR, POR, PWM, WDT","52","256KB (256K x 8)","FLASH","-","128K x 8","1.8V ~ 3.6V","A/D 16x12b SAR; D/A 1x12b","External, Internal","-40°C ~ 105°C (TA)","Surface Mount","64-LQFP","64-LQFP (7x7)"
"-","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","816-M483SGCAE2A-ND","M483SGCAE2A","Nuvoton Technology Corporation","Nuvoton Technology Corporation","IC MCU 32BIT 256KB FLASH 64LQFP","364","5.86","0","1","Tray","NuMicro M480","Active","ARM® Cortex®-M4F","32-Bit Single-Core","192MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, SCI, SmartCard, SPI, USB","Brown-out Detect/Reset, DMA, I²S, LCD, LVR, POR, PWM, WDT","52","256KB (256K x 8)","FLASH","-","128K x 8","1.8V ~ 3.6V","A/D 24x12b SAR; D/A 1x12b","External, Internal","-40°C ~ 105°C (TA)","Surface Mount","64-LQFP","64-LQFP (7x7)"
"https://docs.wiznet.io/img/products/w7500/w7500x_ds_v110.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-TQFP.jpg","1278-1026-ND","W7500","WIZnet","WIZnet","IC MCU 32BIT 128KB FLASH 64TQFP","285","6.7","0","1","Tray","-","Active","ARM® Cortex®-M0","32-Bit Single-Core","48MHz","Ethernet/TCP/IP, I²C, IrDA, Microwire, SPI, SSI, SSP, UART/USART","DMA, POR, PWM, WDT","53","128KB (128K x 8)","FLASH","-","52K x 8","2.7V ~ 3.6V","A/D 8x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","64-LQFP","64-TQFP (7x7)"
"https://www.renesas.com/us/en/document/dst/rx66t-group-datasheet-rev121","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","559-R5F566TAADFN#30-ND","R5F566TAADFN#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 256KB FLASH 80LFQFP","1,213","7.17","0","1","Tray","RX66T","Active","RXv3","32-Bit Single-Core","160MHz","CANbus, EBI/EMI, Ethernet, I²C, LINbus, MMC/SD, SCI, SPI, SSI, UART/USART","DMA, LVD, POR, PWM, WDT","52","256KB (256K x 8)","FLASH","32K x 8","64K x 8","2.7V ~ 5.5V","A/D 19x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","80-LQFP","80-LFQFP (12x12)"
"https://www.renesas.com/us/en/document/dst/rx72t-group-datasheet-rev100","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F572TFADFP#30-ND","R5F572TFADFP#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 512KB FLSH 100LFQFP","269","10.07","0","1","Tray","RX72T","Active","RXv3","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI","DMA, LVD, POR, PWM, WDT","72","512KB (512K x 8)","FLASH","32K x 8","128K x 8","2.7V ~ 5.5V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://www.st.com/content/ccc/resource/technical/document/datasheet/e4/f3/1a/89/5a/02/46/ae/CD00220364.pdf/files/CD00220364.pdf/jcr:content/translations/en.CD00220364.pdf","//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","497-8914-ND","STM32F107RCT6","STMicroelectronics","STMicroelectronics","IC MCU 32BIT 256KB FLASH 64LQFP","3,838","10.79","0","1","Tray","STM32F1","Active","ARM® Cortex®-M3","32-Bit Single-Core","72MHz","CANbus, Ethernet, I²C, IrDA, LINbus, SPI, UART/USART, USB OTG","DMA, POR, PWM, Voltage Detect, WDT","51","256KB (256K x 8)","FLASH","-","64K x 8","2V ~ 3.6V","A/D 16x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","64-LQFP","-"
"https://ww1.microchip.com/downloads/en/DeviceDoc/doc32058.pdf","//media.digikey.com/Renders/Atmel%20Renders/313;100TQFP-1.2-14x14;;100.jpg","AT32UC3A1128-AUT-ND","AT32UC3A1128-AUT","Microchip Technology","Microchip Technology","IC MCU 32BIT 128KB FLASH 100TQFP","613","10.98","0","1","Tray","AVR®32 UC3 A1","Active","AVR","32-Bit Single-Core","66MHz","Ethernet, I²C, SPI, SSC, UART/USART, USB OTG","Brown-out Detect/Reset, POR, PWM, WDT","69","128KB (128K x 8)","FLASH","-","32K x 8","1.65V ~ 3.6V","A/D 8x10b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-TQFP","100-TQFP (14x14)"
"https://www.renesas.com/us/en/document/dst/ra6m2-microcontroller-group-datasheet","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R7FA6M2AD3CFP#AA0-ND","R7FA6M2AD3CFP#AA0","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 512KB FLSH 100LFQFP","1,517","11.02","0","1","Tray","RA6M2","Active","ARM® Cortex®-M4","32-Bit Single-Core","120MHz","CANbus, EBI/EMI, Ethernet, I²C, IrDA, MMC/SD, SPI, UART/USART, USB","DMA, LVD, POR, PWM, WDT","109","512KB (512K x 8)","FLASH","32K x 8","384K x 8","2.7V ~ 3.6V","A/D 22x12b SAR; D/A 2x12b","Internal","-40°C ~ 105°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
"https://www.renesas.com/us/en/document/dst/rx72t-group-datasheet-rev100","//media.digikey.com/Renders/Renesas%20Tech%20Renders/559~PLQP0100KB-B~~100.jpg","559-R5F572TKGDFP#30-ND","R5F572TKGDFP#30","Renesas Electronics America Inc","Renesas Electronics America Inc","IC MCU 32BIT 1MB FLASH 100LFQFP","540","11.36","0","1","Tray","RX72T","Active","RXv3","32-Bit Single-Core","200MHz","CANbus, EBI/EMI, Ethernet, I²C, MMC/SD, QSPI, SCI, SPI, SSI, USB OTG","DMA, LVD, POR, PWM, WDT","69","1MB (1M x 8)","FLASH","32K x 8","128K x 8","2.7V ~ 5.5V","A/D 24x12b; D/A 2x12b","Internal","-40°C ~ 85°C (TA)","Surface Mount","100-LQFP","100-LFQFP (14x14)"
